No,商品コード,商品名称,細分類コード,細分類名称,メーカーコード,メーカー名称,出現日,容量,年月,地区コード,地区名称,金額,数量,平均価格,金額／販売店千人,数量／販売店千人,数量／店,販売店率
2179,8801043060806,農心　ノグリ旨辛焼きちゃんぽん　１１０ｇ,111203,カップ麺,880,韓国,2021年09月04日,110,2023年02月,980,全国,540,2,270.00,4.745,0.018,2.00,0.10%
2179,8801043060806,農心　ノグリ旨辛焼きちゃんぽん　１１０ｇ,111203,カップ麺,880,韓国,2021年09月04日,110,2023年03月,980,全国,550,2,275.00,4.445,0.016,2.00,0.10%
2180,4902881454100,明星食品　濃いぜ一平ちゃんＢＩＧ豚肉うどん　９０ｇ×１２,111203,カップ麺,4902881,明星食品,2023年05月25日,1080,2023年05月,980,全国,3888,3,1296.00,19.483,0.015,1.00,0.30%
2180,4902881454100,明星食品　濃いぜ一平ちゃんＢＩＧ豚肉うどん　９０ｇ×１２,111203,カップ麺,4902881,明星食品,2023年05月25日,1080,2023年06月,980,全国,1788,1,1788.00,17.316,0.010,1.00,0.10%
2181,8850987101489,ＰＫサイアム　カップトムヤンクン　６０ｇ,111203,カップ麺,885,タイ,2021年11月29日,60,2023年10月,980,全国,2180,10,218.00,84.924,0.390,10.00,0.10%
2181,8850987101489,ＰＫサイアム　カップトムヤンクン　６０ｇ,111203,カップ麺,885,タイ,2021年11月29日,60,2023年11月,980,全国,1744,8,218.00,39.291,0.180,4.00,0.20%
2181,8850987101489,ＰＫサイアム　カップトムヤンクン　６０ｇ,111203,カップ麺,885,タイ,2021年11月29日,60,2023年12月,980,全国,1744,8,218.00,36.976,0.170,4.00,0.20%
2182,4901071222345,韓国旨辛焼そばモッチッチ　ヤンニョムだれ　９８ｇ,111203,カップ麺,4901071,エースコック,2022年08月26日,98,2023年01月,980,全国,5601,59,94.93,24.196,0.255,9.83,0.60%
2183,4903088015651,ヤマダイ　ニュータッチ　大阪かす焼そば　１２９ｇ,111203,カップ麺,4903088,ヤマダイ,2022年02月19日,129,2023年01月,980,全国,2590,23,112.61,17.528,0.156,4.60,0.50%
2183,4903088015651,ヤマダイ　ニュータッチ　大阪かす焼そば　１２９ｇ,111203,カップ麺,4903088,ヤマダイ,2022年02月19日,129,2023年02月,980,全国,2907,30,96.90,51.967,0.536,15.00,0.20%
2183,4903088015651,ヤマダイ　ニュータッチ　大阪かす焼そば　１２９ｇ,111203,カップ麺,4903088,ヤマダイ,2022年02月19日,129,2023年03月,980,全国,91,1,91.00,2.574,0.028,1.00,0.10%
2184,8801045480091,オットギ　チャプチェ　７６ｇ,111203,カップ麺,880,韓国,2023年06月22日,76,2023年06月,980,全国,279,1,279.00,6.376,0.023,1.00,0.10%
2184,8801045480091,オットギ　チャプチェ　７６ｇ,111203,カップ麺,880,韓国,2023年06月22日,76,2023年07月,980,全国,1172,4,293.00,26.354,0.090,4.00,0.10%
2184,8801045480091,オットギ　チャプチェ　７６ｇ,111203,カップ麺,880,韓国,2023年06月22日,76,2023年08月,980,全国,1158,4,289.50,23.768,0.082,4.00,0.10%
2184,8801045480091,オットギ　チャプチェ　７６ｇ,111203,カップ麺,880,韓国,2023年06月22日,76,2023年09月,980,全国,1172,4,293.00,25.473,0.087,4.00,0.10%
2184,8801045480091,オットギ　チャプチェ　７６ｇ,111203,カップ麺,880,韓国,2023年06月22日,76,2023年10月,980,全国,293,1,293.00,6.507,0.022,1.00,0.10%
2184,8801045480091,オットギ　チャプチェ　７６ｇ,111203,カップ麺,880,韓国,2023年06月22日,76,2023年12月,980,全国,1463,10,146.30,29.240,0.200,10.00,0.10%
2185,4901990367585,東洋水産　うまいつゆ　肉そば　７１ｇ×１２,111203,カップ麺,4901990,東洋水産,2021年04月15日,852,2023年01月,980,全国,2328,2,1164.00,12.337,0.011,1.00,0.20%
2185,4901990367585,東洋水産　うまいつゆ　肉そば　７１ｇ×１２,111203,カップ麺,4901990,東洋水産,2021年04月15日,852,2023年03月,980,全国,2136,2,1068.00,10.829,0.010,1.00,0.20%
2185,4901990367585,東洋水産　うまいつゆ　肉そば　７１ｇ×１２,111203,カップ麺,4901990,東洋水産,2021年04月15日,852,2023年05月,980,全国,1068,1,1068.00,10.151,0.010,1.00,0.10%
2186,4903088006239,ニュータッチ　懐かしのカレーうどん　８４ｇ×１２個,111203,カップ麺,4903088,ヤマダイ,2008年10月02日,1008,2023年06月,980,全国,1380,1,1380.00,10.605,0.008,1.00,0.10%
2186,4903088006239,ニュータッチ　懐かしのカレーうどん　８４ｇ×１２個,111203,カップ麺,4903088,ヤマダイ,2008年10月02日,1008,2023年07月,980,全国,1380,1,1380.00,10.122,0.007,1.00,0.10%
2186,4903088006239,ニュータッチ　懐かしのカレーうどん　８４ｇ×１２個,111203,カップ麺,4903088,ヤマダイ,2008年10月02日,1008,2023年11月,980,全国,2760,2,1380.00,21.877,0.016,2.00,0.10%
2187,4903088012339,ニュータッチ　凄麺喜多方ラーメン１１５ｇ×１２,111203,カップ麺,4903088,ヤマダイ,2018年05月24日,1380,2023年08月,980,全国,2760,1,2760.00,54.565,0.020,1.00,0.10%
2187,4903088012339,ニュータッチ　凄麺喜多方ラーメン１１５ｇ×１２,111203,カップ麺,4903088,ヤマダイ,2018年05月24日,1380,2023年11月,980,全国,2760,1,2760.00,60.619,0.022,1.00,0.10%
2188,4901734051299,名店の味　純連札幌濃厚みそ　ケース　１７６４ｇ,111203,カップ麺,4901734,サンヨー食品,2023年12月27日,1764,2023年12月,980,全国,5472,2,2736.00,114.052,0.042,2.00,0.10%
2189,4903088014937,ヤマダイ　ニュータッチ凄麺信州味噌ラーメン　１２Ｐ,111203,カップ麺,4903088,ヤマダイ,2021年01月28日,12,2023年06月,980,全国,2700,1,2700.00,38.704,0.014,1.00,0.10%
2189,4903088014937,ヤマダイ　ニュータッチ凄麺信州味噌ラーメン　１２Ｐ,111203,カップ麺,4903088,ヤマダイ,2021年01月28日,12,2023年12月,980,全国,2748,1,2748.00,52.176,0.019,1.00,0.10%
2190,4901990332033,マルちゃん　でかまるバリシャキもやし味噌　１６０ｇ,111203,カップ麺,4901990,東洋水産,2014年09月21日,160,2023年01月,980,全国,5430,34,159.71,44.914,0.281,17.00,0.20%
2191,4901990373029,東洋水産　マルちゃん　緑の天ぷらうどん　９１ｇＸ１２,111203,カップ麺,4901990,東洋水産,2022年11月07日,1092,2023年01月,980,全国,1176,1,1176.00,26.797,0.023,1.00,0.10%
2191,4901990373029,東洋水産　マルちゃん　緑の天ぷらうどん　９１ｇＸ１２,111203,カップ麺,4901990,東洋水産,2022年11月07日,1092,2023年02月,980,全国,4224,4,1056.00,68.779,0.065,4.00,0.10%
2192,4902885008217,ペヤング　ペヨングカレーやきそば　１０３ｇ×１８,111203,カップ麺,4902885,まるか食品,2023年04月16日,1854,2023年04月,980,全国,3600,2,1800.00,45.915,0.026,2.00,0.10%
2192,4902885008217,ペヤング　ペヨングカレーやきそば　１０３ｇ×１８,111203,カップ麺,4902885,まるか食品,2023年04月16日,1854,2023年07月,980,全国,1800,1,1800.00,19.930,0.011,1.00,0.10%
2193,4902885009238,ペヤング　ペヤング豚骨魚介やきそば　１１９ｇ×１２,111203,カップ麺,4902885,まるか食品,2023年04月08日,1428,2023年04月,980,全国,5400,3,1800.00,33.040,0.018,1.50,0.20%
2194,8801043024174,農心　本場韓国のりラーメン　７５ｇ,111203,カップ麺,880,韓国,2014年01月22日,75,2023年01月,980,全国,1472,17,86.59,10.089,0.117,5.67,0.30%
2194,8801043024174,農心　本場韓国のりラーメン　７５ｇ,111203,カップ麺,880,韓国,2014年01月22日,75,2023年02月,980,全国,539,4,134.75,3.280,0.024,2.00,0.20%
2194,8801043024174,農心　本場韓国のりラーメン　７５ｇ,111203,カップ麺,880,韓国,2014年01月22日,75,2023年03月,980,全国,1429,14,102.07,14.768,0.145,7.00,0.20%
2194,8801043024174,農心　本場韓国のりラーメン　７５ｇ,111203,カップ麺,880,韓国,2014年01月22日,75,2023年04月,980,全国,1646,21,78.38,11.553,0.147,7.00,0.30%
2194,8801043024174,農心　本場韓国のりラーメン　７５ｇ,111203,カップ麺,880,韓国,2014年01月22日,75,2023年05月,980,全国,292,6,48.67,6.781,0.139,6.00,0.10%
2195,4901071270933,エースコック　わかめラーメン　北海道鮭だしみ　８３ｇＸ１２,111203,カップ麺,4901071,エースコック,2023年02月23日,996,2023年02月,980,全国,2976,2,1488.00,17.100,0.011,1.00,0.20%
2195,4901071270933,エースコック　わかめラーメン　北海道鮭だしみ　８３ｇＸ１２,111203,カップ麺,4901071,エースコック,2023年02月23日,996,2023年03月,980,全国,2376,2,1188.00,30.551,0.026,2.00,0.10%
2196,4901990376068,マルちゃん　麺づくり　煮干し香る魚介醤油　９４ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年10月31日,1128,2023年10月,980,全国,1776,1,1776.00,19.241,0.011,1.00,0.10%
2196,4901990376068,マルちゃん　麺づくり　煮干し香る魚介醤油　９４ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年10月31日,1128,2023年11月,980,全国,3552,2,1776.00,24.359,0.014,1.00,0.20%
2197,4902885009399,ペヤング　かきたまあんかけ風やきそば　１１８ｇ×１２,111203,カップ麺,4902885,まるか食品,2023年04月09日,1416,2023年04月,980,全国,1764,1,1764.00,24.650,0.014,1.00,0.10%
2197,4902885009399,ペヤング　かきたまあんかけ風やきそば　１１８ｇ×１２,111203,カップ麺,4902885,まるか食品,2023年04月09日,1416,2023年05月,980,全国,3564,2,1782.00,46.026,0.026,2.00,0.10%
2198,4902881422758,明星　チャルメラカップバリカタ豚骨　６７ｇ,111203,カップ麺,4902881,明星食品,2017年03月26日,67,2023年01月,980,全国,768,6,128.00,5.229,0.041,3.00,0.20%
2198,4902881422758,明星　チャルメラカップバリカタ豚骨　６７ｇ,111203,カップ麺,4902881,明星食品,2017年03月26日,67,2023年02月,980,全国,128,1,128.00,1.699,0.013,1.00,0.10%
2198,4902881422758,明星　チャルメラカップバリカタ豚骨　６７ｇ,111203,カップ麺,4902881,明星食品,2017年03月26日,67,2023年03月,980,全国,768,6,128.00,9.668,0.076,6.00,0.10%
2198,4902881422758,明星　チャルメラカップバリカタ豚骨　６７ｇ,111203,カップ麺,4902881,明星食品,2017年03月26日,67,2023年04月,980,全国,512,4,128.00,6.345,0.050,4.00,0.10%
2198,4902881422758,明星　チャルメラカップバリカタ豚骨　６７ｇ,111203,カップ麺,4902881,明星食品,2017年03月26日,67,2023年05月,980,全国,524,5,104.80,3.373,0.032,2.50,0.20%
2198,4902881422758,明星　チャルメラカップバリカタ豚骨　６７ｇ,111203,カップ麺,4902881,明星食品,2017年03月26日,67,2023年06月,980,全国,1065,9,118.33,7.081,0.060,4.50,0.20%
2198,4902881422758,明星　チャルメラカップバリカタ豚骨　６７ｇ,111203,カップ麺,4902881,明星食品,2017年03月26日,67,2023年07月,980,全国,417,3,139.00,4.871,0.035,3.00,0.10%
2198,4902881422758,明星　チャルメラカップバリカタ豚骨　６７ｇ,111203,カップ麺,4902881,明星食品,2017年03月26日,67,2023年08月,980,全国,278,2,139.00,3.206,0.023,2.00,0.10%
2198,4902881422758,明星　チャルメラカップバリカタ豚骨　６７ｇ,111203,カップ麺,4902881,明星食品,2017年03月26日,67,2023年09月,980,全国,436,4,109.00,4.979,0.046,4.00,0.10%
2198,4902881422758,明星　チャルメラカップバリカタ豚骨　６７ｇ,111203,カップ麺,4902881,明星食品,2017年03月26日,67,2023年10月,980,全国,99,1,99.00,1.102,0.011,1.00,0.10%
2198,4902881422758,明星　チャルメラカップバリカタ豚骨　６７ｇ,111203,カップ麺,4902881,明星食品,2017年03月26日,67,2023年12月,980,全国,278,2,139.00,3.040,0.022,2.00,0.10%
2199,4901990373852,東洋水産　麺づくり　白ごま香る豆乳担担麺　１０３ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年03月03日,1236,2023年03月,980,全国,1656,1,1656.00,22.478,0.014,1.00,0.10%
2199,4901990373852,東洋水産　麺づくり　白ごま香る豆乳担担麺　１０３ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年03月03日,1236,2023年06月,980,全国,3600,3,1200.00,20.541,0.017,1.50,0.20%
2200,4901990373616,東洋水産　正麺カップ　ニンニク塩担々麺　１１５ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年04月01日,1380,2023年04月,980,全国,5232,2,2616.00,59.528,0.023,2.00,0.10%
2201,4903088009384,ニュータッチ　凄麺　熟炊き博多とんこつ　１０５ｇ,111203,カップ麺,4903088,ヤマダイ,2012年01月09日,105,2023年01月,980,全国,2616,12,218.00,62.753,0.288,12.00,0.10%
2201,4903088009384,ニュータッチ　凄麺　熟炊き博多とんこつ　１０５ｇ,111203,カップ麺,4903088,ヤマダイ,2012年01月09日,105,2023年03月,980,全国,2616,12,218.00,63.678,0.292,12.00,0.10%
2202,4901990374231,マルちゃん　正麺カップ汁なし芳醇こく醤油　１２２ｇ,111203,カップ麺,4901990,東洋水産,2023年05月31日,122,2023年05月,980,全国,1296,1,1296.00,14.821,0.011,1.00,0.10%
2202,4901990374231,マルちゃん　正麺カップ汁なし芳醇こく醤油　１２２ｇ,111203,カップ麺,4901990,東洋水産,2023年05月31日,122,2023年06月,980,全国,3888,3,1296.00,45.796,0.035,3.00,0.10%
2203,4901990376433,マルちゃん　ＱＴＴＡ　カルボナーラ味　ケース　７６ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年12月06日,912,2023年12月,980,全国,5184,4,1296.00,21.052,0.016,1.00,0.40%
2204,4903088012384,ヤマダイ　凄麺　横浜発祥サンマー麺　１１３ｇ,111203,カップ麺,4903088,ヤマダイ,2021年11月15日,113,2023年11月,980,全国,5160,2,2580.00,40.900,0.016,2.00,0.10%
2205,4901734024071,サッポロ一番ポケモンヌードルしょうゆケース４５６ｇ,111203,カップ麺,4901734,サンヨー食品,2018年06月19日,456,2023年08月,980,全国,1668,1,1668.00,16.176,0.010,1.00,0.10%
2205,4901734024071,サッポロ一番ポケモンヌードルしょうゆケース４５６ｇ,111203,カップ麺,4901734,サンヨー食品,2018年06月19日,456,2023年10月,980,全国,1668,1,1668.00,21.053,0.013,1.00,0.10%
2205,4901734024071,サッポロ一番ポケモンヌードルしょうゆケース４５６ｇ,111203,カップ麺,4901734,サンヨー食品,2018年06月19日,456,2023年12月,980,全国,1776,1,1776.00,19.034,0.011,1.00,0.10%
2206,4902881456487,明星　一平ちゃん夜店の焼そば　じゃがバタ―味　１０６ｇ×１２,111203,カップ麺,4902881,明星食品,2023年11月14日,1272,2023年11月,980,全国,5088,3,1696.00,48.095,0.028,1.50,0.20%
2207,4902105269510,日清食品　どん兵衛きつね焼うどん　１０５ｇ×１２,111203,カップ麺,4902105,日清食品,2021年02月20日,1260,2023年04月,980,全国,2016,1,2016.00,29.229,0.014,1.00,0.10%
2207,4902105269510,日清食品　どん兵衛きつね焼うどん　１０５ｇ×１２,111203,カップ麺,4902105,日清食品,2021年02月20日,1260,2023年06月,980,全国,1410,1,1410.00,19.087,0.014,1.00,0.10%
2207,4902105269510,日清食品　どん兵衛きつね焼うどん　１０５ｇ×１２,111203,カップ麺,4902105,日清食品,2021年02月20日,1260,2023年07月,980,全国,1655,1,1655.00,9.349,0.006,1.00,0.10%
2208,4902881436120,明星　一平ちゃん夜店の焼そば塩だれ味１３２ｇ×１２,111203,カップ麺,4902881,明星食品,2016年06月28日,1584,2023年01月,980,全国,2824,2,1412.00,13.645,0.010,1.00,0.20%
2208,4902881436120,明星　一平ちゃん夜店の焼そば塩だれ味１３２ｇ×１２,111203,カップ麺,4902881,明星食品,2016年06月28日,1584,2023年02月,980,全国,1524,1,1524.00,17.179,0.011,1.00,0.10%
2208,4902881436120,明星　一平ちゃん夜店の焼そば塩だれ味１３２ｇ×１２,111203,カップ麺,4902881,明星食品,2016年06月28日,1584,2023年06月,980,全国,696,2,348.00,9.055,0.026,2.00,0.10%
2209,4901071401795,エースコック　スーパーＣ１．５倍　黒醤油　１２１ｇ×１２,111203,カップ麺,4901071,エースコック,2023年08月24日,1452,2023年08月,980,全国,1428,1,1428.00,15.204,0.011,1.00,0.10%
2209,4901071401795,エースコック　スーパーＣ１．５倍　黒醤油　１２１ｇ×１２,111203,カップ麺,4901071,エースコック,2023年08月24日,1452,2023年11月,980,全国,2400,2,1200.00,12.930,0.011,1.00,0.20%
2209,4901071401795,エースコック　スーパーＣ１．５倍　黒醤油　１２１ｇ×１２,111203,カップ麺,4901071,エースコック,2023年08月24日,1452,2023年12月,980,全国,1200,1,1200.00,11.180,0.009,1.00,0.10%
